SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
1165931,10750,1068632,5357,121,3,1000,2325,Low,6/9/2011 0:00,PC20-7,PC20,,-7,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Illinois,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1165933,52000,747715,1263,121,3,1996,9752,Medium,3/22/2007 0:00,330BL,330,B,,L,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,"12' 10""",None or Unspecified,Yes,Double,,,,,
1165934,22000,1001429,5162,121,3,2006,0,,8/2/2011 0:00,214E,214,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1165936,34000,1012717,1535,121,3,2004,1426,Medium,10/25/2007 0:00,D3GLGP,D3,G,,LGP,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Wisconsin,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1165939,17500,329897,2758,121,3,1997,7349,Medium,3/5/2009 0:00,D5CIII,D5,C,III,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1165943,8500,1006241,8202,121,3,1000,3583,Low,6/9/2011 0:00,544,544,,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Oregon,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,17.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1165945,51000,883899,3783,121,3,2001,9641,High,7/27/2006 0:00,928G,928,G,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Tennessee,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1165946,9750,1054038,16490,121,3,1000,1465,Low,5/19/2011 0:00,PC18MR-2,PC18,MR,-2,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1165949,39000,1050470,17456,121,3,2004,4519,Medium,8/20/2009 0:00,LW170B,LW170,B,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Indiana,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
1165950,29500,1011806,18189,121,3,2006,835,Low,12/16/2010 0:00,ECR58,ECR58,,,,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,16 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
1165953,50000,535483,1453,121,3,2004,2018,Medium,6/28/2007 0:00,928GZ,928,G,,Z,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1165955,29500,588967,1201,121,3,1996,10995,Medium,8/23/2007 0:00,322L,322,,,L,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,Yes,Triple,,,,,
1165956,30000,227226,3547,121,3,1999,1660,Low,4/29/2004 0:00,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Virginia,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1165958,35000,678273,3547,121,3,1999,2641,Medium,6/16/2005 0:00,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1165959,14000,1039026,4603,121,3,1993,0,,4/20/2006 0:00,310D,310,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1165963,32000,378753,3460,121,3,2005,1319,Medium,3/12/2008 0:00,307C,307,C,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1165965,10500,1009746,18671,121,3,2003,382,Low,9/8/2005 0:00,SL4835SXT,SL4835,SXT,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1165967,44000,363522,1130,121,3,2006,2709,High,6/18/2009 0:00,315CL,315,C,,L,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1165976,29000,152302,3806,121,3,1996,30163,High,1/28/2010 0:00,938F,938,F,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,New York,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1165977,30500,1052739,4666,121,3,2001,2235,Low,4/16/2008 0:00,450H,450,H,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1165979,27500,1004429,22312,121,3,2005,2066,Low,2/10/2011 0:00,650K,650,K,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1165982,13000,134934,13395,121,3,2004,1718,Medium,1/28/2010 0:00,303CR,303,,,CR,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Wisconsin,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
1165983,33000,1050979,5428,121,3,2007,1552,Medium,11/18/2010 0:00,160LX,160,LX,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Hawaii,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
1165984,25000,1039864,3538,121,3,1997,4819,High,2/26/2004 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Iowa,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1165988,10000,1062452,17311,121,3,2004,1892,Medium,6/2/2011 0:00,S175,S175,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Virginia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1165989,17000,999928,4794,121,3,1997,0,,3/12/2009 0:00,710D,710,D,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1165993,18500,1016353,4604,121,3,1998,1649,Low,7/29/2004 0:00,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1165996,8750,1049715,22722,121,3,1000,2834,Low,5/19/2011 0:00,D20A-7E,D20,A,-7E,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Direct Drive,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1165997,35000,896870,1229,121,3,1994,11401,Medium,11/1/2007 0:00,325L,325,,,L,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1166004,51000,1013985,22805,121,3,2006,2377,Medium,6/18/2009 0:00,EC210BLC,EC210,B,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Utah,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
1166009,20500,1000712,9055,121,3,1000,0,,5/19/2011 0:00,PC300,PC300,,,,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1166021,14500,1028231,4123,121,3,1972,396,Low,6/29/2006 0:00,D6C,D6,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1166022,9250,1058182,5545,121,3,1000,0,,10/5/2006 0:00,75B,75,B,,,Medium,Wheel Loader - 135.0 to 150.0 Horsepower,Pennsylvania,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1166030,12000,1003148,16565,121,3,2005,1824,Low,5/18/2011 0:00,PC35MR-2,PC35,MR,-2,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1166033,9000,1035382,4089,121,3,1000,1985,Low,8/27/2009 0:00,D3B,D3,B,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Missouri,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1166034,22000,467835,7043,121,3,2001,1500,High,2/12/2004 0:00,303.5,303.5,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
1166037,24500,517828,3415,121,3,1000,0,,2/25/2010 0:00,235C,235,C,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,30 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1166041,11000,1006804,17439,121,3,2001,776,Low,3/22/2007 0:00,LS170,LS170,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Washington,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1166042,12000,726867,7009,121,3,2003,1056,Medium,8/23/2007 0:00,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1166044,10000,1018462,18263,121,3,2004,785,Medium,11/15/2007 0:00,MC80,MC80,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1166051,18500,1027344,4603,121,3,1996,4678,Medium,5/20/2004 0:00,310D,310,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1166054,19000,308801,7023,121,3,2001,553,Low,9/22/2005 0:00,252,252,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1166057,95000,1039909,3879,121,3,1996,25072,High,10/18/2007 0:00,980G,980,G,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Utah,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Command Control
1166061,51000,227415,1188,121,3,2004,3360,Medium,1/28/2010 0:00,321CLCR,321,C,,LCR,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",Manual,Yes,Double,,,,,
1166063,24500,1010398,9109,121,3,1995,1008,Low,4/6/2006 0:00,WA250,WA250,,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Illinois,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional
1166065,52000,1044131,11626,121,3,1998,13592,High,6/1/2006 0:00,EX450LC,EX450,,,LC,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Minnesota,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,"15' 9""",None or Unspecified,None or Unspecified,Double,,,,,
1166066,22500,1049125,4604,121,3,2000,0,,5/31/2007 0:00,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,New Jersey,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1166068,15500,1009459,16565,121,3,2003,1638,Low,9/21/2007 0:00,PC35MR-2,PC35,MR,-2,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1166071,50000,771431,607,121,3,2001,14751,High,9/7/2006 0:00,WA320-3MC,WA320,,-3MC,,Medium,Wheel Loader - 135.0 to 150.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1166072,10500,1022726,4721,121,3,1000,159,Low,9/18/2008 0:00,570A,570,A,,,,Motorgrader - 45.0 to 130.0 Horsepower,South Carolina,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"15.5""",,,,,,,,,,,,,,,
1166077,60000,252865,3357,121,3,1000,13243,Medium,2/3/2011 0:00,12G,12,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,South Carolina,MG,Motor Graders,No,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"14""",,,,,,,,,,,,,,,
1166079,30000,1039457,3883,121,3,1000,0,,11/18/2010 0:00,988B,988,B,,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1166080,50000,1028567,4141,121,3,1997,10335,Medium,11/4/2010 0:00,D7R,D7,R,,,Large,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Indiana,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
1166082,42000,1021487,23752,121,3,2003,7511,High,3/5/2009 0:00,PC300LC7L,PC300,LC,7,L,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",None or Unspecified,None or Unspecified,Double,,,,,
1166085,15000,152707,7017,121,3,2004,938,High,5/18/2006 0:00,242,242,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1166086,8500,1027453,7999,121,3,2004,107,Low,4/17/2009 0:00,240,240,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1166087,18500,362152,7052,121,3,1998,2669,Medium,5/31/2007 0:00,307,307,,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Kansas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1166089,12500,1011572,4671,121,3,2000,3727,Low,5/28/2009 0:00,455G,455,G,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",North Carolina,TTT,Track Type Tractors,,EROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1166093,38000,1009898,16137,121,3,2006,3092,Medium,10/22/2010 0:00,70ZV,70,Z,V,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
1166094,11000,294120,7002,121,3,2001,918,Medium,11/17/2005 0:00,216,216,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Virginia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1166095,51500,1000455,16876,121,3,2004,6826,Medium,12/2/2010 0:00,L564,L564,,,,Medium,Wheel Loader - 225.0 to 250.0 Horsepower,Ohio,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1166098,22500,704291,3547,121,3,2000,0,,6/9/2011 0:00,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1166099,42000,1013006,28502,121,3,1000,10368,Low,7/12/2007 0:00,PC300LC5K,PC300,LC,5,K,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1166101,52000,1020177,3893,121,3,1988,6994,Low,12/14/2006 0:00,992C,992,C,,,Large,Wheel Loader - 500.0 to 1000.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1166107,9250,252619,17319,121,3,2004,3036,High,11/4/2010 0:00,T300,T300,,,,,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,South Carolina,SSL,Skid Steer Loaders,,EROPS w AC,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
1166108,17500,1058817,7019,121,3,2001,851,Medium,4/2/2004 0:00,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Washington,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1166113,19500,1014966,35994,121,3,2008,269,Low,8/5/2010 0:00,425,425,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
1166115,17500,1048970,3178,121,3,1996,2979,Medium,11/3/2005 0:00,580SUPER L,580,SUPER L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,BL,Backhoe Loaders,Two Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1166122,82000,184028,3824,121,3,2000,8272,Medium,2/9/2006 0:00,950G,950,G,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional
1166123,19000,1023772,4671,121,3,1997,1855,Low,8/6/2009 0:00,455G,455,G,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Illinois,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1166135,9300,1004896,7259,121,3,1000,3215,Low,11/4/2010 0:00,916,916,,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Iowa,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1166138,25500,476783,3415,121,3,1000,9984,Low,6/16/2011 0:00,235C,235,C,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Illinois,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,
1166142,28000,711275,3460,121,3,2003,1783,Medium,10/25/2007 0:00,307C,307,C,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
1166144,59000,1044372,5892,121,3,1998,8160,Medium,10/5/2006 0:00,L90C,L90,C,,,Medium,Wheel Loader - 135.0 to 150.0 Horsepower,Massachusetts,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional
1166145,27000,272016,3538,121,3,2000,3328,High,5/26/2004 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1166147,19000,1021865,331,121,3,1997,4611,Medium,5/20/2004 0:00,PC120-6,PC120,,-6,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Massachusetts,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
